	ACACA	ACVRL1	AKT1	AKT1S1	ANXA1	AR	ARAF	ASNS	ATM	BAD	BAK1	BAP1	BAX	BCL2	BCL2L1	BCL2L11	BECN1	BID	BRAF	BRCA2	CASP7	CAV1	CCNB1	CCND1	CCNE1	CCNE2	CDH1	CDH2	CDH3	CDKN1A	CDKN1B	CHEK1	CHEK2	CLDN7	COL6A1	CTNNB1	DIRAS3	DVL3	EEF2	EEF2K	EGFR	EIF4E	EIF4EBP1	EIF4G1	ERBB2	ERBB3	ERRFI1	ESR1	ETS1	FASN	FN1	FOXM1	FOXO3	G6PD	GAB2	GAPDH	GATA3	GSK3A	HSPA1A	IGFBP2	IRS1	ITGA2	JUN	KDR	KIT	LCK	MAP2K1	MAPK1	MAPK14	MAPK9	MET	MRE11A	MYC	MYH11	NDRG1	NF2	NFKB1	NOTCH1	NRAS	NRG1	PARK7	PCNA	PDCD4	PDK1	PEA15	PGR	PIK3R1	PRDX1	PREX1	PRKAA1	PRKCD	PTEN	PXN	RAB25	RAD50	RAD51	RAF1	RB1	RBM15	RPS6	RPS6KA1	RPS6KB1	SERPINE1	SFRS1	SHC1	SMAD1	SMAD3	SMAD4	SQSTM1	SRC	STAT3	STAT5A	STK11	STMN1	SYK	TGM2	TP53	TP53BP1	TSC1	TSC2	TUBA1B	VHL	WWTR1	XBP1	XRCC1	XRCC5	YAP1	YBX1	YWHAB	YWHAE	YWHAZ
subject4109	-0.440127178596506	1.02624420552085	0.275165635886912	-0.292210294997803	1.11082818061332	4.23630299840424	-0.0187339829542512	0.769583507872607	0.061553150613043	2.68285956244292	1.41219114408583	1.36677282237693	0.389407553322904	0.740442678428342	1.13518734820231	-0.22800441149535	0.359915880098524	1.65459675796121	2.79256369349976	1.23559768491399	1.11808084670074	-2.34577438057141	-0.720752296355129	2.21045609982554	-0.901834828639924	-2.74290771403214	2.59343066541165	2.2869737387887	6.12692283756026	1.07601698303373	1.8706806763653	-1.06725982843883	1.7950350924556	3.3887762414921	2.60283516953257	-0.0022515583627112	5.58243064874378	2.74533385825666	-0.0678426860077574	0.133159072909029	-0.616016597161305	0.263350800899999	-0.006213633360299	2.07127399929591	4.35089176437588	2.68962687398109	-0.510333804967157	1.84187708458115	-0.550044828348958	-1.41505591318076	-2.40852937681479	-0.904848111148505	-1.19687186011554	-2.65801481210781	1.00922765259931	0.0235253806578355	-5.09004772824998	0.800086360152965	3.11396481861152	3.77299088668968	0.0332985415225131	-1.75533657801252	2.19208108317813	3.7016484356067	-2.74530781537554	-1.39679479163357	0.0630529459462751	0.203018943824824	-0.182315256811873	1.3452528194162	-0.73981840400664	0.317439302665225	0.658805144737609	5.92179357639513	-0.246031859136555	0.606558964715646	0.63335568844379	-0.310386440277961	-0.215696343651688	-2.11709218905503	1.0026757707893	0.0214255425859889	1.1403699455297	1.32853613620266	2.35327125688087	1.01491931598847	4.20512674325545	-0.365264345237351	-1.16807273582535	-0.455295292200207	3.78288851151572	1.21245366285046	-0.146635845389146	3.09894909798697	1.76719300732623	-2.34998633471863	-0.25348653444053	2.12382242596153	-1.02519067146484	2.80920205065079	0.510346247302413	-1.75840348864694	-2.33250790329657	-1.12389854489704	1.117825135799	3.35449067947728	-0.135392720988169	0.357309569911776	-0.0963612558783509	1.07270977361894	2.33028304272056	-0.96057253777942	1.89706576979557	1.13301012743484	3.06246576464237	2.24678168837718	-0.845488958345882	0.160865437296414	1.78310175578678	-0.0115756259197383	1.22445540122858	-0.910120168064225	0.337410311254568	0.605484172981357	0.521026828033935	1.12416751795839	3.19283294641823	2.95443354785153	2.24040111668846	0.341213698770455	0.492204319305619
subject4136	-0.905553640387267	3.18277134573242	1.39990974561893	2.03128323083639	-1.60696144019468	-0.888929372332788	2.1727617550012	0.477471076897768	1.05422193078887	1.89612888940785	0.795165823899496	-0.351060569261077	0.0025245317091179	1.82375417195901	0.962028553959429	0.369903718255817	1.50671363564363	0.208020432128307	2.54363580262011	-0.797946817821974	2.78060900055505	1.05471340135937	0.268330300497586	1.67616187503265	-0.842589747038726	-1.00194353509379	2.05869308687162	1.39463418672076	1.38527981262775	0.78007897848748	1.20569453966224	-2.15786945350161	-0.902546552464375	2.74077063940883	0.21376015830898	0.179626409612718	3.52820801138823	2.80527456157742	0.911979443418687	-0.429248993940393	3.12535744527927	1.97867372272521	1.12697318660288	-0.0353928469845364	4.15331963576623	-0.714206051156761	-0.767482047757931	1.42465935481448	-0.356998596089592	-2.53597199383171	-0.102298570131699	-1.92552273591551	1.10129188114369	1.01385800871715	1.99093562831696	0.0439442825648252	-2.39354735687649	3.08530222894905	3.91962265481542	2.13356686939382	-0.879271615635317	-0.379997770398404	3.39950484953272	2.40112644760822	1.12382681007318	-0.566314315595308	-0.0347625106449569	-0.626840001405057	-1.09688052723759	-0.299148606125643	-0.347139660209063	-0.0469303842814497	-1.13725778957033	1.18969879511595	3.05446367312763	2.0504796833535	3.15940482544266	-1.54118616572886	0.0899642254234425	-0.570573220762639	0.88846981238807	-1.0121779500108	1.24915932965607	0.047376350651078	2.28941187259739	-2.62536497327776	3.3077107804862	-0.417932095215094	0.996421976981695	-0.326758543358936	0.382229919331966	3.09031696720093	1.10360012760931	-1.36200013828271	1.97959155656039	-2.6945291558209	2.68057664663512	1.39957712888417	1.01015362412076	0.396802625168189	2.32123913531563	0.203203651713468	-2.33863545470182	-0.453295229453857	-0.43575577559227	3.85511689097847	0.484699558288153	2.48741776829163	2.91140716490016	2.21190252828942	1.18935646304658	1.9117088015146	2.51410974167968	-0.888297054167531	5.43537222601118	0.117502385871411	-0.139761084364842	0.581396469668183	-0.544917439464634	-0.635870861879073	-0.815059743908639	2.72589435486011	2.49708016479031	0.589427577209677	3.07627817683433	1.98383918300619	0.750435946018713	-1.43749970115766	1.53578263568054	0.969825837844375	0.694936162098832
subject4148	-0.164440252105539	1.57916994631096	1.98100348436933	1.62818359978067	1.20993047947105	0.876641556798262	1.99323322847359	2.31910581959778	-2.00192389005397	1.16103752938429	3.25062331094959	-0.754988179701416	2.60139528361681	-0.100681390901789	3.00117495581845	-0.0613995820472883	0.212640267235146	1.17942043939463	4.63098928861968	1.17352411457945	2.28515460946988	-0.0070129882447767	-0.934652343368158	-1.80281573661318	2.97090364769647	1.44339314569267	3.86683245154093	-1.10971378090345	2.21871920798818	-0.894984987933039	2.91520331974997	1.26008129506035	3.45776767412285	2.55215896768192	-0.475810370136344	0.879859314565626	4.21966738688004	3.18066377245633	-1.6270562113348	1.01536862705537	1.1899605725882	-0.242922915025139	0.684669676871362	0.46869305997878	4.46281878898816	0.401502682340268	-2.14127085674938	1.52713408958306	0.29451825196418	-1.82322953907677	-2.35968969355896	-1.44179472894975	-0.219285158847833	-1.84549767244284	3.93559410220097	0.0677359753945302	-4.45666028579279	0.583680568889946	-0.612569073133291	0.154375711766524	-0.982897892602045	-0.804554249697919	-0.0114271156757511	1.80125855387952	-0.503794205357428	-3.57142093153624	2.58544397575794	3.01832339404993	-0.167593169527529	0.551073416901337	-1.75613768140702	0.181042059015293	1.19522813467021	5.12843188942196	5.08944735067253	2.8529571797397	0.8187128823582	-0.428282860919809	2.77483748255215	-2.60462072182001	-0.075265040989792	0.725616403943496	3.83542131279222	0.0816740166968422	3.18990285042912	0.343727000990796	3.1342783704027	-0.0108138053842156	1.09988811809648	0.277789733542443	3.73315415808066	4.28605797139634	-0.626226685637396	-0.649577551682488	2.41801334383283	1.76703538498078	0.16607832175545	0.903760124394055	1.34286323598187	1.21293756009784	2.1875577379585	-2.35419059512546	-3.44040030797733	1.4232340344943	-0.415809396974034	2.70844338142955	1.43955833855385	1.08507704768878	3.07388577849248	-0.684542487978231	1.72298534767966	2.45975410992453	0.0172933362162557	-0.767346264537428	5.02349882664963	-0.849630543024522	1.89696373139341	0.19827275861219	-1.26950111578198	0.656175120254525	-0.0445694755873766	1.76420451345474	2.33438362012894	1.48823009464562	0.477293819368263	0.448793363103019	0.410248961275295	-1.04764903467512	1.1892006595834	1.01029727571653	1.37160992940723
subject4151	-0.714816294035198	1.49317558638042	-0.936051319167851	-0.313926954837845	-0.295402008106117	4.05464950721858	-1.47202872849404	1.35189349859275	0.196289701856074	3.77162483599218	0.419315692815119	0.333035338324318	0.377925176139294	2.46144011960301	-0.0550200357066536	0.0181336757546109	-0.79355869603509	-0.330992145141013	2.4424720718966	1.15242605088936	0.786646173925006	-1.60159609839446	0.718560385514178	-0.901115393086745	1.92150395100947	-0.884073353237021	0.85841217488219	-0.735332934167079	4.26353157813745	1.4848042582918	1.9225260759831	-1.67613664529115	2.62586081980936	3.22643291140549	0.602589192860023	1.57891734235362	1.63845772271023	2.2947339294523	-1.23300331215755	0.0687228453152618	-0.173630253123591	0.306381544010334	0.71754982931775	1.09735366995072	3.80675378708098	1.79581803289777	-1.63769906332829	0.596233371379654	-0.718223096141751	-2.75871571998055	-3.12638396888722	0.164020900431395	-0.924831878598544	-1.67200772124396	0.0245617099335496	-1.56258466932746	-2.24430805134291	1.39206561671007	3.35646380118927	1.22713552729533	-0.628104439783454	-1.62909199407839	1.28974215412748	2.64821407929362	-1.1533827601571	-0.342002001992098	-0.652265740775359	-1.56889987772647	-1.87183218821627	0.6463027440678	-1.86353878875673	-0.470180518364822	0.188164563029267	0.962972634088537	0.0120913874085768	0.133858511870241	1.32181930155626	-2.52741998118234	0.589086717485684	-1.12241507639261	0.604961119605124	-0.094414094861635	1.33976712600576	1.25406326259151	2.91781497445575	-0.0772249679032937	2.72110398877488	0.37391200937338	-1.04289553673754	-0.741302639407013	3.91747098813153	1.05329758633645	-0.571033128857321	0.974385591647838	1.30811317220249	-1.29397182655829	0.0270429671936544	0.432271721698457	-0.605025117495505	3.49980342544115	0.576504785557394	-2.03474917281442	-2.33941598129501	-0.622001054550732	1.72150361010128	3.99500181896659	-1.45652410847654	-0.430859048240158	1.17934076674063	-0.434618814043648	2.46308056173509	0.185865778889937	2.08555212766697	1.81441487267478	4.21963006686165	0.990920933134529	0.135926453777093	0.655350281413116	0.592277172053395	0.0735824316126699	1.70216391081152	-1.34827850795238	-1.00861225345942	0.68283810772209	1.56822872556389	0.664442102679122	1.94186145409515	1.73541355672066	1.2154309213694	0.415083927535145	0.72438405093298
subject4156	-1.66973743780172	0.497551021871878	0.0523692415281689	1.00049875389198	-1.26826174305147	3.25276354791712	-0.338718799334636	-0.717556580254434	0.216801712816746	0.131734585951207	0.444895988536105	-0.620321801349774	0.10072058378095	2.52233147636785	0.553451687307052	0.753473172971863	-0.61523758447349	-1.68693702579924	3.16087863554682	-0.776121829650432	0.039723831017499	-0.84594596141548	-0.394319400729229	1.54648230668716	1.8601546220132	-0.459971863425942	2.12640297985606	-1.11104954041254	3.38610846670413	-1.36830286486638	3.0103226715305	-0.865921959202114	0.465688124050945	2.97087706074751	1.41599448725456	3.25667792107493	5.70474950841009	3.08790331074743	1.08610773011233	-0.630207693510314	-0.822410025787119	0.0189267375121144	0.792333938301003	0.433720753192962	3.10781201812786	1.59864150274735	-0.395355602826596	5.05098712095194	-1.59466719113846	-1.54352159631448	-3.04431049521074	-0.12543107077176	0.154470207203039	-0.500746910920187	2.5765906052688	2.02065819358948	-3.81377535059074	0.021677719521472	5.02091853325529	3.17508388437358	1.69048554088679	-0.813550481854758	6.03478350691332	0.358323595295254	-2.63366229349872	-2.91349618367209	0.644599244627679	-1.73246020370102	2.15246859151127	-0.300912736293344	-1.58854420341959	2.29324049121332	-1.28171338580422	4.95863034000972	-1.22087497492628	-0.934104719721045	0.911706825697579	0.684544936600287	0.383469518519341	-0.523342983600368	0.598897556464696	2.18986487085763	0.37422615813719	0.348579234639993	1.36058615645391	1.03177085099625	2.58974389470059	0.428062972610004	1.81179740459797	-1.20454712625163	0.286351778358013	2.47089396075909	1.5818810820978	1.23582929725081	0.489520139438946	-0.54471523824785	0.626104081503952	0.509359016023223	1.29045310376116	0.0162243116385519	1.715457140635	-1.68548626980655	-3.39161687995667	0.0647807566029294	1.20460645293055	3.50552913708006	-0.433618940013004	3.54887593941738	2.34245152874072	0.351166116431489	0.127601248286511	-1.38564844546924	1.55067682527196	2.72513225812457	5.70921349362728	-0.616464469999807	1.7485826940095	1.45897791905172	-0.486866657947975	3.48104623145373	2.54456787840569	3.12506804243979	0.50114788208694	-0.71360014906712	2.37668550383188	1.41676164565397	1.36406996655488	0.738442901991419	0.171060853983339	2.86660055705251	1.06165239192267
subject4157	-0.773948289520189	0.678175542776152	-0.32612034394882	1.30926537663419	-2.08982312560394	4.04137539209109	2.0761429497361	-1.18513284200343	2.4772515466073	2.92887857882798	0.58779095170666	0.82540950145382	1.77327372997653	2.41468161472844	0.241122708992617	0.0288124384984807	-0.327575254288349	-0.588586581636855	3.18080848326736	-0.0195659536016167	0.296437875491243	-0.623806838690401	-2.73850414855579	1.96668369172292	1.11387416548562	-0.212419368776687	0.755727713669872	0.217727298779495	1.31262029015527	-1.69326561640783	-0.184351514867732	-0.451698444117983	1.0178672803937	3.26608325877547	-0.0604926986329067	1.26419773484236	3.03209706720969	2.47376537705579	0.0093453950275552	0.0855656248392396	-1.27631629661753	0.105632455189364	-0.146735523512525	-0.196246324555536	4.90167642557127	0.088240539036048	0.135524095658508	2.86338564415575	2.14345195562529	0.0071997986928683	-2.01118307216508	0.481257469243365	1.11032088563544	0.27550609183518	0.674906912847702	-1.25565599702981	-4.16966292125041	3.00790239031216	4.28549415667526	-0.360065976403517	-1.33804002127644	-1.25279822468153	1.90119475677907	1.6439552205745	1.07307206504616	-1.0812673435926	-0.0432071270837568	-2.24062697939487	-1.0630304764046	-1.31839305191079	-0.221400361352504	-0.172311619994852	-0.549516377343384	2.97678229391083	-0.0109367672145318	-1.29610007658932	1.26560198897902	-1.63871687213974	1.52131342701079	-1.46680925596419	0.467595877880919	-1.83688477647841	0.40182213651867	-0.148367043627831	3.14984244084684	-0.361181271203322	1.08207883144486	-0.739910483384261	-1.65429084061846	-1.76746447334711	1.30860651426954	1.08569396435251	0.0340038625986452	2.55408089000771	0.541296545682697	0.879637961848752	0.510956429454768	1.48374348486294	1.96685996331178	3.15122388080542	0.453210597933198	-0.200191989156621	-0.78102637844386	2.07800801301586	1.65037553175209	0.408147975741636	-0.469576874186167	2.26668739340382	1.64060560461208	-0.237329587237731	2.39848766663873	-0.63357145967193	0.226206704664573	1.22793160357285	5.09243478002796	-0.7492705298125	-0.289767408236925	0.593587272457286	0.169586197711138	1.52555599176176	1.09029650698015	1.78578455158172	1.07056357871593	-1.45606482758096	0.986615714010093	2.00422290810135	0.81437650946775	-0.540018346822609	0.213210359456925	2.41131806633082	0.257712898100153
subject4158	-0.453844159356196	1.43730661650642	1.45814994857057	1.57779463422392	-0.608032606236409	0.882428847976467	1.76537150377534	2.07804670743667	-0.884077575337233	0.776636750251747	4.68419316057264	-1.18427049687205	2.4570391559624	1.08815669007084	3.37278749047703	-0.122219092255754	-0.0015910972757622	0.0334709937946674	1.71795903411988	2.41957531511919	0.172997439451481	-0.975571293649935	0.566820923986902	-0.264064893541619	3.67872777079323	-1.46567025243241	2.93192595807066	-2.40203593156368	0.476530206535705	-1.41459026812548	2.39156353482858	1.0032883008467	2.08680494569877	3.66884104970596	-0.145379683600861	0.846458537679466	4.13752289231121	2.18320217260945	-0.607722028188905	-0.526421282689342	-2.44629781222021	0.788045122134368	-0.518849756655252	-0.0962281271172166	3.83423651906602	0.0475673351240333	-0.973651710165704	3.87992360674189	-0.460108783275546	-2.20953297610146	-1.37228394331968	-0.804502059683454	-0.905751916246344	-2.43902295876613	3.45479614937876	-0.992158716997869	-3.38414573545131	1.09038132800226	2.82662472093454	1.61502243309158	-1.65138896262834	0.661994987955843	0.133560156603699	1.44755735989779	-3.84135553669026	-0.123573058274244	2.47094528121521	1.31574328308546	-0.760163841290743	-1.09715168159842	-2.78441679400872	-0.211564552604308	0.190207263753756	4.15682487417725	2.03398435520756	1.40892377884511	2.14967649571557	-1.58940871810804	3.16436509939449	-1.2847065784633	0.0950772188713545	-0.788613205534269	2.43506627290328	0.435588575983983	1.42271913174582	-1.11295297461896	2.49979980148282	-0.683872856016947	1.62573841387168	-1.15940294286351	2.91262064031176	3.57013738774265	0.0170406258100999	-0.426124189080862	2.47847808393052	2.45113086544146	0.370522382938798	1.63925153987402	1.61705515090054	1.07746230066465	2.38916213065218	-1.45216611593213	-3.26919863332807	1.58181927130958	-0.980864886733718	5.05923580262261	0.830575224236162	0.312585431634883	2.02504032913562	0.411836338156924	0.44805117487631	1.5179511171159	0.105691194735424	0.61867092174025	4.70938614448646	-1.09571874110094	1.72466591784411	0.526965121089998	-0.611098766428172	-0.687897755909252	-0.0020749249424847	2.76082563497826	1.27086283054236	0.111539095718548	0.706239291478621	0.188871613834165	0.587394266375448	0.316736905133573	2.35802094089532	-0.0393163689528933	0.599035510880758
subject4164	-0.917047885021872	2.2850340897026	0.997921010595929	2.17409880678434	-1.92620571137785	2.08362483322106	1.61042312531542	0.402435363449264	0.168783049859384	1.26942694879332	1.35609788847789	-1.06578408457659	1.11774873272216	3.23054306346707	0.818781266635266	-0.0881747849553159	1.65733520174212	0.284203646357765	2.56565629010005	-0.588244556436175	2.79323282614744	-0.361736707717518	0.652581672429199	0.0168990887051108	1.42084886555831	-0.991681335875468	4.01305163964702	0.861661146667718	-0.222434809619399	0.726167675824513	0.599115345457592	-2.76853718927207	0.0447919180641012	1.52636406862946	-0.827129778153165	0.474809041492175	4.59414418986395	2.66632236986797	0.593071740908378	-0.0366466537675468	0.752091101004582	3.03709696679899	-0.32136746210771	-0.776993693129629	3.11470549121927	-0.258477563944239	-1.07780119924228	1.57870354016978	-0.633157075434712	-2.31620384271151	-1.03494000103232	-1.82945798661846	1.37387400003223	0.475365609637091	-0.749941640831906	-1.69687457887814	-2.09360929888183	3.38665676232711	4.65828676731775	1.86894222347464	-0.504904031864583	0.449311556286926	2.44779923050096	0.972284832658374	0.665613366744964	-0.788085359103954	-0.263766463146584	-1.1401130808507	-0.815417266821961	-0.898976714989948	0.365282569190444	-0.291853499801041	-0.891362160175181	3.4802356402704	2.0362128390828	1.51900763556048	2.6986211635195	-2.38133370763651	0.565289192807381	-0.583850219454843	0.949928975186581	-1.41960947248143	2.19788385468303	1.98568207997106	1.78534630960288	-0.0724127700125493	4.00386048754438	0.280305890361438	0.166061323791554	-1.48505398908262	0.342918354359081	2.48948969889608	1.02182958129274	-2.00298987742705	2.13091296921213	-1.73084117563524	2.05511397492023	1.71196467298329	1.38683997958657	1.96690708994438	1.95103068934693	-0.0065388469818281	-3.8959834574006	-0.828607490721812	-1.22995085898637	3.97909300492018	-1.47812679214065	2.97639011238732	1.32584134086724	2.80662645985155	0.122169977697014	0.837507963838048	1.8675314199572	0.336802957200265	4.92516304209767	-1.71925730036673	-1.51957406880822	0.0207117521165625	-0.850047257777292	-0.828784436893199	-0.49287550509791	2.70184506687557	1.96341168163649	1.51199783979455	3.23012317741797	3.28311308227113	0.206636122450487	0.601614266608094	1.83232328247012	0.718520094092269	0.819675215747408
subject4173	-0.0919031994366037	1.5717496035219	-0.413273801983206	0.54302619500649	-1.54212559876938	2.531964517441	-0.7690840345241	-0.361901533931482	0.968498520652717	-0.102395361525282	1.55692437467274	-1.94140723873718	-0.0766427905078177	2.76586221821545	0.984326219217	0.612926308099106	-0.623414120341249	0.411525426546969	3.67925025832352	0.682144533538117	1.59018486459872	-2.51173987223852	-0.201131758585098	-1.58592329508952	4.32100513256754	-0.0474199853167001	0.966119752338487	-0.584324689064194	3.6458453206125	-0.782440788084268	2.84557086153366	0.523589532115052	2.47928359902411	1.82149411381034	0.633833377047952	2.48374758868132	1.25231222395954	1.71890697616709	0.184968197454173	-0.221734788570148	0.0950965187042005	0.387888612823457	1.63590563303648	-1.186577373122	4.42622908879691	0.439673736474516	-0.877954100670485	5.31196333250609	0.166622645876071	-1.84748828951326	-3.04430155859561	0.516723192250266	-0.340107959188009	-1.82421494483046	2.84334233977742	1.51490287946594	-5.14737434232148	0.558344016503024	5.56801784442771	3.0005326981661	1.0630519515662	-1.34433170937666	2.97726394419588	1.60032349705141	-2.39664655670782	-2.6371198296854	0.229059587113237	-0.830196249146118	1.7868209523154	-1.55777344855368	-2.16897190788368	1.92231058535111	-1.31410748723169	3.82188950572532	-1.45147514526831	-0.0796786856019306	0.850960137007767	2.05190357501364	1.69952402422373	-2.46970913987517	0.700408486403272	2.81833559383562	1.43376294354173	0.967813602198262	1.95160829841542	-1.32868018666593	2.35735193000505	-0.355764256915707	2.30163951143901	-0.30830151874017	1.20845386994189	1.14628255079881	1.7184840995729	-3.64692787720535	0.362654710863677	0.177295701604323	-0.76268265719452	0.834785174092849	1.14486578781433	1.29277841397189	1.19635593332038	-1.49443265043216	-3.54482400985086	-0.0886043125717505	0.397588596995679	3.11878755266672	-0.700842989898025	2.93211585190393	1.00132081213462	0.522869030729402	0.414020576955056	-0.914650664678611	1.50841777247827	3.07996947426961	5.26992133443472	-0.399920381589061	2.40849775367232	-0.373418653076942	-0.766929940400943	2.6006564392483	2.99722000391429	2.22738635568871	1.06648461007899	2.4141352431484	2.36851740372959	0.104959657474603	0.807039593339778	0.334775399185612	0.592601822644394	1.61796574060372	-0.388185087229254
subject4183	-1.00946911404844	3.05587664785627	1.39805971506044	0.351709095090194	0.455893595742533	2.05621035092286	1.24716040038789	1.10524598615839	1.31834685733895	1.0614473501321	0.695503470164791	-1.27930669327999	0.414472813319494	1.53437841103704	1.31062633755963	0.548776756862193	2.21487656243472	1.59266905311104	3.15258893998478	-0.736290917157495	3.45072331950091	-0.745101392199862	0.530555236760767	-0.875817004943211	0.703609726834923	-1.39826429109861	4.39340932930307	1.02020076497504	2.56093489674193	0.283982800925593	-0.369288013511021	-1.83029140886955	0.837463457553809	3.71749822863541	-0.554358401895599	1.23840432878739	5.08728821839625	3.27819763309364	0.653767528455552	0.243789496376586	1.34040570445057	2.07036296113139	-1.46804233137865	-0.399265241528743	4.20619328122016	0.580672934242861	-1.21507913679482	4.39954795139637	-1.30206352470836	-2.73888488839361	-0.356506748442656	-2.41317714979281	1.68546570859863	-0.167652900590225	1.45597666607757	-1.61505650432681	-2.9648877011011	1.90495090233643	2.67052350959944	4.49484754727748	0.22881590068183	-0.332089649375917	3.21421220115311	1.20000775035104	-2.69548580481209	-1.10379794505811	0.296418045751747	-0.645878186981176	0.118661542385358	-1.30933235192737	1.02880304003496	0.307077526903145	-1.19586520262489	2.47375178165061	2.04571460631845	1.95421746466118	3.37129946598615	-1.38516336133354	0.255754676762267	-2.22159088679961	0.902712315221295	-1.09673876584637	1.32246251016823	1.2264279898237	2.35594568781865	-0.921796857002298	2.51761957223436	0.0999604122290133	0.795883169483969	-0.657734503554243	1.40589171744832	2.37582084901358	1.51924808457882	1.44893055130094	1.33754801637376	-1.48818957464473	1.35544008447975	0.516300226509627	1.22137432022808	1.4836394713561	2.83453967240179	-0.259325773470512	-3.404979022761	-0.80102697262473	-0.989460378522386	3.78006687973425	-1.15872097051609	3.46035830076132	2.83756520421825	2.34132258896049	0.788523252457883	1.76002935438504	1.65202267643301	-0.345536254344403	5.30118325996531	-0.861241244188195	-0.215145666050721	-0.254460767777888	-0.188420290427759	-0.238065517660512	-0.33967805293524	2.21184738780503	2.62499822834295	1.60431707742715	1.41168182756404	2.88132178655058	1.31963270143998	0.220379568435295	2.01457722905606	0.476620113069213	1.0483528582218
subject4195	-1.40475074023783	3.29388304359197	1.15863789825889	1.00084885248084	0.149108048206368	1.01061700047195	0.694971950762536	-0.0934561823734974	1.93744892871303	0.190729494375857	0.581737010020012	-0.802144821868228	-0.415698300104719	2.78596065360134	0.359324049193763	-0.0207349892715109	1.76335403530569	-0.632121142924061	3.29863716583377	-0.165660127257342	3.00148148780545	-0.62746511462172	-0.883063927512498	3.0671149725916	-1.56584129589516	-1.717885906142	4.49458055861259	0.118476378568617	3.37448319343346	2.41877002001118	1.13743559125425	-1.72997401180772	-0.735651512896036	3.24802458476521	0.762677648965653	0.256214057969337	2.17629293764224	2.23365231329432	1.69339900782735	0.143301761411118	1.74669772152652	2.44119833853714	-0.346014702027189	-0.292029829378367	3.31331857006127	0.337991084358906	-0.923333242742242	4.17641538082714	-0.196782846746225	-1.13100353560167	2.70519560716957	-1.94041154816241	1.59820152408383	0.0241592544538551	0.493283954541456	-0.496736021774023	-1.67247708745475	2.10401523777468	5.4387374821215	2.2162263482764	-0.616250328513602	0.218831732973661	3.07944005121292	1.80238032321565	-1.93104619365138	1.12262476677167	0.334753648800195	-0.704426518618735	-0.181805305943962	0.229169589216213	2.11587409509504	0.276812657242549	-0.647762599887589	4.35470055994657	1.09762794880719	2.36000238366526	3.5984758650645	-1.92726663222995	-1.68309302793604	-1.15166000632067	0.710956980482162	-1.05658066142393	0.740615183980644	0.349839275517119	1.73638026333011	-0.205639490746334	2.43212613674596	-0.989032153620508	2.01874315688898	-1.43975726780869	0.374405290401623	3.32707486502165	2.34413804332702	1.31192233552483	2.62116712661962	-2.57367529198267	2.70984844513391	1.93705180493139	1.35093933689078	0.637871971804523	2.47256723799092	0.641876113463459	-0.830360710367621	-0.482279333035774	-0.810503333910112	3.63921908311797	-0.913648402162639	2.90054409473509	1.561806582057	1.73840151417059	0.659636687832807	0.803383973555529	2.45693784669325	-1.42478670988221	4.85883304338216	-0.0374605474933495	-0.148305748743542	0.620521750030531	0.338081759137219	-0.0600015275332725	-0.942983829762359	2.94159319658721	-0.0284286568930239	2.14103398103095	2.64644376964378	2.22156274432037	0.594820367087368	-0.644351976592995	1.53916259517644	0.527999063908525	0.485290622310408
subject4224	-1.61638711408294	1.4080454610612	-0.370226954563115	1.47263090223068	-1.13344713747685	5.54982497527376	1.85919073526441	-1.60088756490833	1.62576961377159	3.45292219805693	1.31659607331958	1.30196309737495	1.64715686437744	2.41307972829911	1.00005619547804	0.190627656899991	-0.0781052444566564	0.276230933347957	1.00129875184291	0.346432213557559	0.999517555331277	0.587071832062788	-2.07186587348167	1.03907097598361	3.19888059405828	-0.0506321982486074	1.59926592348317	-0.658892530557485	1.31298740515926	-1.39764294407464	0.846107721165498	-1.40608700199042	2.16053605363828	3.45819261188492	-1.33240139181913	0.926188408475168	3.81117655539153	2.7344742614094	-0.478702151303421	-0.288870273621412	-0.530973132086671	0.230608740851147	-0.940647775327516	-0.427716181711108	3.35443132636059	-0.520208454418192	-0.51743258940037	4.75973215506313	0.405331650636848	-0.666452347677617	-1.21986080123615	0.522810650925954	1.34252398714614	0.166597860830825	1.16878053938555	-1.43921761145485	-4.66998465858249	2.19018558006536	4.7897181421347	0.69519869404058	-0.284234407477281	-0.731578935212205	0.569313542254058	1.71691628509849	-0.405866986725168	-1.45197151743594	-0.561392999946043	-1.53750701862784	-1.12227222574584	-0.85197028721268	0.50952324648552	-0.0357443149319611	-0.159590046707596	4.54028526691561	-1.12992850877596	-0.899040455850304	1.44131581011644	-2.08688712635451	2.37811916161307	-1.5546618570109	-0.116148420184945	-1.26979050631769	1.34985550241842	0.429141323172645	2.49510167845067	1.99247259625934	1.81779331969122	-0.052065527109956	-0.737933397477272	-1.57477112761714	1.2038592908557	1.68774655085545	-0.842155179846629	-0.51035709656225	-0.49911242098468	0.554411306056896	0.55185603409998	2.66644452877612	0.436704816784179	3.98744276547216	0.935350414191908	-1.46198149803966	-0.0073777002817856	1.63762773656541	1.12271477513017	0.990427980426007	-0.905452220937053	3.20084344409688	1.99427537094484	0.02527055725893	2.47964465391978	-0.805861955286717	-0.472698478513481	1.77143197266339	4.96155164518523	-0.341361735697049	-2.59581077394758	-0.46417049027115	-0.672271721706744	1.19277704837829	1.16661300226535	2.8049454625918	1.42135515856877	0.533194859552496	-0.247747497483759	2.35438194945847	1.00930818286204	-0.551490123745865	0.891834975974202	2.39275292490577	0.254786122537635
